,,,,,,,,,∑Áœ’µ»º∂,id
112.926572,24.789697,3266.403409,41.61227273,18.47272727,0.791398285,0.66809586,0.199871877,0.553122007,1,141
112.939409,24.789697,3313.647727,40.85636364,17.97670455,0.88007081,0.573655517,0.119978036,0.524568121,0,142
112.952246,24.789697,3322.721591,41.35159091,17.92045455,0.89710148,0.635527287,0.11091791,0.547848892,1,143
112.965083,24.789697,3254.988636,40.4125,18.75625,0.769973979,0.51820092,0.245538574,0.511237825,0,144
112.97792,24.789697,3160.755682,40.80636364,19.88238636,0.593108817,0.567408711,0.426924133,0.52914722,0,145
112.84955,24.798167,2918.198864,40.74545455,22.18011364,0.13785565,0.559798966,0.797016564,0.498223727,0,146
112.862387,24.798167,2957.318182,41.45977273,21.69375,0.21127842,0.649043103,0.718678503,0.526333342,0,147
112.875224,24.798167,2960.772727,40.93863636,21.58579545,0.217762232,0.583934352,0.701290382,0.500995655,0,148
112.888061,24.798167,3024.676136,39.87431818,20.85,0.337702086,0.450962576,0.582776608,0.45714709,0,149
112.900898,24.798167,3093.267045,40.79909091,20.10909091,0.466439875,0.566500085,0.463439187,0.498793049,0,150
112.913735,24.798167,3166.420455,41.14295455,19.36136364,0.603740989,0.609461071,0.343003569,0.51873521,0,151
112.926572,24.798167,3246.352273,40.59136364,18.59375,0.75376445,0.540547447,0.219364876,0.504558924,0,152
112.939409,24.798167,3306.244318,40.88772727,17.96306818,0.866175404,0.577573968,0.117781642,0.520510338,0,153
112.952246,24.798167,3338.647727,40.86045455,17.71136364,0.926993132,0.574166619,0.077239865,0.526133205,0,154
112.965083,24.798167,3296.386364,40.75340909,18.27329545,0.847673079,0.560792776,0.167749611,0.525405156,0,155
112.97792,24.798167,3237.823864,40.83659091,18.96420455,0.73775754,0.571185189,0.279033587,0.529325438,0,156
112.875224,24.806637,2876.170455,40.92204545,22.35965909,0.058972828,0.581861548,0.825935755,0.488923377,0,157
112.888061,24.806637,2930.670455,39.3975,21.68806818,0.16126349,0.391390766,0.717763339,0.423472532,0,158
112.900898,24.806637,3022.193182,40.73136364,20.70454545,0.333041846,0.558038503,0.559348403,0.483476251,0,159
112.913735,24.806637,3125.6875,40.92772727,19.68238636,0.527289596,0.582571412,0.394710351,0.501523786,0,160
112.926572,24.806637,3205.880682,40.26045455,18.92897727,0.677803609,0.499204952,0.273359568,0.483456043,0,161
112.939409,24.806637,3265.676136,40.23272727,18.31988636,0.790033272,0.495740814,0.175253958,0.487009348,0,162
112.952246,24.806637,3317.284091,40.75295455,17.86136364,0.886895875,0.560735987,0.101400201,0.516344021,0,163
112.965083,24.806637,3304.051136,40.64522727,18.11363636,0.862059037,0.547276961,0.142033495,0.517123164,0,164
112.97792,24.806637,3230.443182,40.19545455,18.93863636,0.72390479,0.491084105,0.274915347,0.496634747,0,165
112.875224,24.815107,2852.926136,40.55931818,22.49545455,0.015345732,0.536543813,0.847808182,0.466565909,0,166
112.888061,24.815107,2901.392045,39.40590909,21.82727273,0.106311052,0.392441365,0.740184863,0.412979094,0,167
112.900898,24.815107,3009.5625,40.77068182,20.72897727,0.309335409,0.562950764,0.563283609,0.478523261,0,168
112.913735,24.815107,3123.715909,39.80659091,19.61363636,0.523589131,0.442500994,0.383636863,0.449908996,0,169
112.926572,24.815107,3214.528409,40.33090909,18.74943182,0.694034467,0.508007269,0.244440377,0.482160704,0,170
112.939409,24.815107,3281.704545,40.15363636,18.10568182,0.820116879,0.485859504,0.140752265,0.482242883,0,171
112.952246,24.815107,3308.25,40.31136364,17.84318182,0.869939854,0.505565336,0.098471676,0.491325622,0,172
112.965083,24.815107,3236.443182,40.99340909,18.61420455,0.735166148,0.590777443,0.222659467,0.516201019,0,173
112.875224,24.823577,2861.630682,39.71727273,22.15227273,0.031683232,0.431341927,0.79253226,0.41851914,0,174
112.888061,24.823577,2892.1875,39.59340909,21.78409091,0.089035106,0.415866886,0.733229615,0.412710536,0,175
112.900898,24.823577,3026.210227,40.51272727,20.50227273,0.34058141,0.530722926,0.526768555,0.466024297,0,176
112.913735,24.823577,3124.602273,40.50954545,19.53977273,0.525252741,0.530325402,0.371739727,0.475772623,0,177
112.926572,24.823577,3236.448864,40.49613636,18.49375,0.735176812,0.528650122,0.203257985,0.489028306,0,178
112.939409,24.823577,3292.085227,40.81772727,17.95113636,0.839600307,0.56882844,0.115859797,0.508096181,0,179
112.952246,24.823577,3308.25,40.66590909,17.84318182,0.869939854,0.549860867,0.098471676,0.506090799,0,180
112.965083,24.823577,3235.1875,38.35,18.60454545,0.732809367,0.260520189,0.221103688,0.404811081,0,181
112.888061,24.832047,2877.443182,40.16659091,21.84261364,0.0613616,0.487477994,0.742655807,0.430498467,0,182
112.900898,24.832047,3038.5,40.33090909,20.32784091,0.363647997,0.508007269,0.498673012,0.456776093,0,183
112.913735,24.832047,3091.403409,41.51818182,19.80965909,0.46294203,0.656340508,0.41521003,0.511497522,0,184
112.888061,24.840517,2858.494318,41.14386364,21.99829545,0.025796613,0.609574649,0.767731308,0.467700857,0,185
112.888061,24.848987,2858.494318,40.93659091,21.99829545,0.025796613,0.583678801,0.767731308,0.459068907,0,186
